fault_id,source_dataset,scenario_id,fault_type_raw,fault_type_cn,fault_level,affected_kpis,start_time,end_time,station_id,fault_longitude,fault_latitude,truth_longitude,truth_latitude,localization_error_m,diagnosis_text
TS_anomalous__synthetic__Zone_C__File_00132,TelecomTS,anomalous__synthetic__Zone_C__File,Buffer Overflow (Gradual Buildup),带宽不足,一般,Estimated_UL_Buffer;PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;DL_NumberOfPackets;PRB_Utilization_DL;TX_Bytes;DL_BLER;UL_NumberOfPackets,2034-12-20 00:12:25.600,2034-12-20 00:12:38.300,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Gradually worsening uplink buffer overflow in the wireless network. - **Symptoms:** Exponential growth in uplink buffer backlog and block error rates; logarithmic decay of transmitted and received bytes; linear increase in uplink and downlink packet counts; logistic growth in PRB utilization and PRBs allocated. - **Root Cause:** Persistent mismatch between offered uplink traffic load and available uplink capacity, likely due to sustained congestion or misconfigured scheduling/resource allocation. - **Resolution:** Increased uplink resource allocation, optimized scheduling parameters, and temporarily throttled uplink traffic to restore buffer stability and reduce error rates."
TS_anomalous__synthetic__Zone_C__File_00133,TelecomTS,anomalous__synthetic__Zone_C__File,Antenna Failure,基站故障,严重,Estimated_UL_Buffer;UL_BLER;RX_Bytes;PRBs_UL_Current;UL_SNR;UL_NumberOfPackets;DL_NumberOfPackets;TX_Bytes;DL_MCS;PRBs_DL_Current;DL_BLER;RSRP;UL_MCS,2034-12-20 00:03:15.200,2034-12-20 00:03:27.900,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Antenna failure has adversely impacted wireless network performance. - **Symptoms:** Significant drop in reference signal received power (10–20 units). Uplink SNR fell (5–15 units). Both uplink and downlink block error rates surged exponentially. Uplink and downlink MCS decreased (5–15 units). PRBs for downlink (30–80%) and uplink (50–80%) decreased. Transmitted and received bytes declined logarithmically. Uplink buffer backlog grew exponentially. Uplink packet count rose (50–200%), downlink packet count increased (30–100%). - **Root Cause:** Hardware malfunction due to antenna failure impeding signal transmission and reception. - **Resolution:** Antenna hardware was inspected, faulty components replaced, and network performance monitored to confirm restoration."
TS_anomalous__synthetic__Zone_C__File_00134,TelecomTS,anomalous__synthetic__Zone_C__File,Doppler Shift (Severe),信道干扰,严重,UL_NPRB;RX_Bytes;UL_SNR;TX_Bytes;DL_MCS;RSRP;UL_MCS,2034-12-20 00:02:43.200,2034-12-20 00:02:55.900,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Severe Doppler shift causing periodic wireless signal and throughput instability. - **Symptoms:** Periodic fluctuations in RSRP (3–8 dB) and uplink SNR (2–5 dB) at 2–3 Hz; downlink and uplink MCS decreased by 1–2 levels; multiplicative oscillations in transmitted/received bytes (factor 0.20–0.40) and PRBs allocated (factor 0.30–0.60) at 2–3 Hz. - **Root Cause:** Rapid relative motion between the transmitter and receiver inducing Doppler effect. - **Resolution:** Reduced source/receiver mobility, reoriented antennas for optimal alignment, and updated scheduling/adaptation algorithms to improve performance under mobility scenarios."
TS_anomalous__synthetic__Zone_C__File_00135,TelecomTS,anomalous__synthetic__Zone_C__File,Faulty RF Filters (Temporal),误码过高,一般,PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;PRB_Utilization_DL;UL_SNR;TX_Bytes;DL_BLER;RSRP,2034-12-20 00:06:40.000,2034-12-20 00:06:52.700,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Temporal malfunction of RF filters causing degraded wireless link quality. - **Symptoms:** Linear decreases in Reference Signal Received Power and Uplink Signal-to-Noise Ratio; exponential increases in both uplink and downlink block error rates and PRB utilization; logarithmic decay in transmitted and received bytes; linear increase in PRBs allocated. - **Root Cause:** Faulty or degraded RF filters impairing signal integrity and system performance. - **Resolution:** Replaced or repaired the affected RF filters, restored normal metric trends, and verified network stability."
TS_anomalous__synthetic__Zone_C__Twitch_00000,TelecomTS,anomalous__synthetic__Zone_C__Twitch,Co-Channel Interference (Mild),信道干扰,预警,PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;PRB_Utilization_DL;UL_SNR;TX_Bytes;DL_BLER;RSRP,2037-04-08 00:06:36.800,2037-04-08 00:06:49.500,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Mild co-channel interference detected in the wireless network. - **Symptoms:** Decreased reference signal power (3–8 units), reduced uplink SNR (1–3 units), increased block error rates (uplink & downlink 10–40%), reduced transmitted and received bytes (5–15%), and higher PRB utilization and allocation (5–20%). - **Root Cause:** Overlapping channels from neighboring cells causing interference. - **Resolution:** Optimized frequency planning and channel allocation; adjusted transmission power and cell overlap to minimize interference."
TS_anomalous__synthetic__Zone_C__Twitch_00001,TelecomTS,anomalous__synthetic__Zone_C__Twitch,Buffer Overflow (Gradual Buildup),带宽不足,一般,Estimated_UL_Buffer;PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;DL_NumberOfPackets;PRB_Utilization_DL;TX_Bytes;DL_BLER;UL_NumberOfPackets,2037-04-08 00:08:16.000,2037-04-08 00:08:28.700,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Gradually worsening uplink buffer overflow in the wireless network. - **Symptoms:** Exponential growth in uplink buffer backlog and block error rates; logarithmic decay of transmitted and received bytes; linear increase in uplink and downlink packet counts; logistic growth in PRB utilization and PRBs allocated. - **Root Cause:** Persistent mismatch between offered uplink traffic load and available uplink capacity, likely due to sustained congestion or misconfigured scheduling/resource allocation. - **Resolution:** Increased uplink resource allocation, optimized scheduling parameters, and temporarily throttled uplink traffic to restore buffer stability and reduce error rates."
TS_anomalous__synthetic__Zone_C__Twitch_00002,TelecomTS,anomalous__synthetic__Zone_C__Twitch,Co-Channel Interference (Mild),信道干扰,预警,PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;PRB_Utilization_DL;UL_SNR;TX_Bytes;DL_BLER;RSRP,2037-04-08 00:06:40.000,2037-04-08 00:06:52.700,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Mild co-channel interference detected in the wireless network. - **Symptoms:** Decreased reference signal power (3–8 units), reduced uplink SNR (1–3 units), increased block error rates (uplink & downlink 10–40%), reduced transmitted and received bytes (5–15%), and higher PRB utilization and allocation (5–20%). - **Root Cause:** Overlapping channels from neighboring cells causing interference. - **Resolution:** Optimized frequency planning and channel allocation; adjusted transmission power and cell overlap to minimize interference."
TS_anomalous__synthetic__Zone_C__Twitch_00003,TelecomTS,anomalous__synthetic__Zone_C__Twitch,Co-Channel Interference (Severe),信道干扰,严重,PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;PRB_Utilization_DL;UL_SNR;UL_NumberOfPackets;DL_NumberOfPackets;TX_Bytes;DL_BLER;RSRP,2037-04-08 00:08:51.200,2037-04-08 00:09:03.900,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Severe co-channel interference impacting wireless network performance. - **Symptoms:** Significant decreases in reference signal received power (8–15 dB), uplink signal-to-noise ratio (8–15 dB), transmitted/received bytes (30–80%), and uplink/downlink packet counts (40–70%); increased uplink/downlink block error rates (50–200%), PRB utilization (30–80%), and PRB allocations (20–70%). - **Root Cause:** Overlapping frequency channels between neighboring cells causing interference. - **Resolution:** Reconfigured channel allocations to minimize overlap, optimized frequency planning, and adjusted power levels to reduce interference."
TS_anomalous__synthetic__Zone_C__Twitch_00004,TelecomTS,anomalous__synthetic__Zone_C__Twitch,High Network Congestion (Sudden Spike),带宽不足,一般,Estimated_UL_Buffer;PRB_Utilization_UL;UL_BLER;UL_NPRB;PRB_Utilization_DL;RX_Bytes;DL_NumberOfPackets;TX_Bytes;DL_BLER;UL_NumberOfPackets,2037-04-08 00:03:47.200,2037-04-08 00:03:59.900,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Sudden spike in wireless network congestion. - **Symptoms:** Significant uplink buffer backlog (100–400% increase), elevated PRB utilization for both uplink and downlink (30–80% increase), higher block error rates (50–150% increase), reduced transmitted/received bytes (20–50% decrease), lower packet counts (40–60% decrease), and increased PRBs allocated (40–100% increase). - **Root Cause:** Abrupt surge in network traffic demand or interference leading to congestion and resource saturation. - **Resolution:** Identified and mitigated the traffic surge, optimized resource allocation, and adjusted scheduling parameters to balance load and reduce error rates."
TS_anomalous__synthetic__Zone_C__Twitch_00005,TelecomTS,anomalous__synthetic__Zone_C__Twitch,Co-Channel Interference (Mild),信道干扰,预警,PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;PRB_Utilization_DL;UL_SNR;TX_Bytes;DL_BLER;RSRP,2037-04-08 00:06:33.600,2037-04-08 00:06:46.300,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Mild co-channel interference detected in the wireless network. - **Symptoms:** Decreased reference signal power (3–8 units), reduced uplink SNR (1–3 units), increased block error rates (uplink & downlink 10–40%), reduced transmitted and received bytes (5–15%), and higher PRB utilization and allocation (5–20%). - **Root Cause:** Overlapping channels from neighboring cells causing interference. - **Resolution:** Optimized frequency planning and channel allocation; adjusted transmission power and cell overlap to minimize interference."
TS_anomalous__synthetic__Zone_C__Twitch_00006,TelecomTS,anomalous__synthetic__Zone_C__Twitch,Resource Allocation Bugs,带宽不足,一般,PRB_Utilization_UL;UL_BLER;UL_NPRB;PRB_Utilization_DL;PRBs_UL_Current;RX_Bytes;TX_Bytes;PRBs_DL_Current;DL_BLER,2037-04-08 00:02:36.800,2037-04-08 00:02:49.500,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Oscillatory resource allocation bug causing unstable wireless network performance. - **Symptoms:** Downlink and uplink PRBs and their utilizations, allocated PRBs, and transmitted/received bytes all exhibited multiplicative oscillations (amplitude 0.30–1.00, frequency 0.3–1.0 Hz). Both uplink and downlink block error rates increased by 20–100%. - **Root Cause:** Faulty resource scheduler logic causing periodic instability in PRB allocation and utilization. - **Resolution:** Deployed a scheduler patch to stabilize PRB allocation and utilization; reset affected radio nodes to clear oscillatory states."
TS_anomalous__synthetic__Zone_C__Twitch_00007,TelecomTS,anomalous__synthetic__Zone_C__Twitch,Co-Channel Interference (Severe),信道干扰,严重,PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;PRB_Utilization_DL;UL_SNR;UL_NumberOfPackets;DL_NumberOfPackets;TX_Bytes;DL_BLER;RSRP,2037-04-08 00:09:10.400,2037-04-08 00:09:23.100,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Severe co-channel interference impacting wireless network performance. - **Symptoms:** Significant decreases in reference signal received power (8–15 dB), uplink signal-to-noise ratio (8–15 dB), transmitted/received bytes (30–80%), and uplink/downlink packet counts (40–70%); increased uplink/downlink block error rates (50–200%), PRB utilization (30–80%), and PRB allocations (20–70%). - **Root Cause:** Overlapping frequency channels between neighboring cells causing interference. - **Resolution:** Reconfigured channel allocations to minimize overlap, optimized frequency planning, and adjusted power levels to reduce interference."
TS_anomalous__synthetic__Zone_C__Twitch_00008,TelecomTS,anomalous__synthetic__Zone_C__Twitch,Buffer Overflow (Gradual Buildup),带宽不足,一般,Estimated_UL_Buffer;PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;DL_NumberOfPackets;PRB_Utilization_DL;TX_Bytes;DL_BLER;UL_NumberOfPackets,2037-04-08 00:07:44.000,2037-04-08 00:07:56.700,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Gradually worsening uplink buffer overflow in the wireless network. - **Symptoms:** Exponential growth in uplink buffer backlog and block error rates; logarithmic decay of transmitted and received bytes; linear increase in uplink and downlink packet counts; logistic growth in PRB utilization and PRBs allocated. - **Root Cause:** Persistent mismatch between offered uplink traffic load and available uplink capacity, likely due to sustained congestion or misconfigured scheduling/resource allocation. - **Resolution:** Increased uplink resource allocation, optimized scheduling parameters, and temporarily throttled uplink traffic to restore buffer stability and reduce error rates."
TS_anomalous__synthetic__Zone_C__Twitch_00009,TelecomTS,anomalous__synthetic__Zone_C__Twitch,Co-Channel Interference (Mild),信道干扰,预警,PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;PRB_Utilization_DL;UL_SNR;TX_Bytes;DL_BLER;RSRP,2037-04-08 00:06:11.200,2037-04-08 00:06:23.900,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Mild co-channel interference detected in the wireless network. - **Symptoms:** Decreased reference signal power (3–8 units), reduced uplink SNR (1–3 units), increased block error rates (uplink & downlink 10–40%), reduced transmitted and received bytes (5–15%), and higher PRB utilization and allocation (5–20%). - **Root Cause:** Overlapping channels from neighboring cells causing interference. - **Resolution:** Optimized frequency planning and channel allocation; adjusted transmission power and cell overlap to minimize interference."
TS_anomalous__synthetic__Zone_C__Twitch_00010,TelecomTS,anomalous__synthetic__Zone_C__Twitch,High Network Congestion (Sudden Spike),带宽不足,一般,Estimated_UL_Buffer;PRB_Utilization_UL;UL_BLER;UL_NPRB;PRB_Utilization_DL;RX_Bytes;DL_NumberOfPackets;TX_Bytes;DL_BLER;UL_NumberOfPackets,2037-04-08 00:03:44.000,2037-04-08 00:03:56.700,TS_ZONE_C,,,,,,"**Diagnose Summary:** - **Issue:** Sudden spike in wireless network congestion. - **Symptoms:** Significant uplink buffer backlog (100–400% increase), elevated PRB utilization for both uplink and downlink (30–80% increase), higher block error rates (50–150% increase), reduced transmitted/received bytes (20–50% decrease), lower packet counts (40–60% decrease), and increased PRBs allocated (40–100% increase). - **Root Cause:** Abrupt surge in network traffic demand or interference leading to congestion and resource saturation. - **Resolution:** Identified and mitigated the traffic surge, optimized resource allocation, and adjusted scheduling parameters to balance load and reduce error rates."
