location_sample_id,scenario_id,timestamp,longitude,latitude,serving_pci,rsrp,sinr,throughput_mbps,rb_num,gps_speed_kmh,nearest_station_id,nearest_station_distance_m,root_cause,fault_type_cn
LOC_ID_GSN81O4OD5_09,ID_GSN81O4OD5,2025-05-07 15:15:11.000000,128.18703,32.582086,96,-79.78,18.48,1152.58,209.68,28,KG_0033317_14_96,318.48412,C3,信道干扰
LOC_ID_IWCE1RMUIY_00,ID_IWCE1RMUIY,2025-05-07 13:51:52.000000,128.19457,32.586019,752,-89.67,12.67,1421.52,208.94,30,KG_0033918_49_752,31.095655,C1,信号中断/覆盖退化
LOC_ID_IWCE1RMUIY_01,ID_IWCE1RMUIY,2025-05-07 13:51:53.000000,128.19457,32.586049,752,-87.07,7.9,1347.86,209.8,12,KG_0033918_49_752,27.700841,C1,信号中断/覆盖退化
LOC_ID_IWCE1RMUIY_02,ID_IWCE1RMUIY,2025-05-07 13:51:54.000000,128.19459,32.58608,752,-90.05,8.66,1383.35,208.57,29,KG_0033918_49_752,24.164924,C1,信号中断/覆盖退化
LOC_ID_IWCE1RMUIY_03,ID_IWCE1RMUIY,2025-05-07 13:51:55.000000,128.1946,32.58611,752,-86.27,4.92,585.98,210.8,21,KG_0033918_49_752,20.801049,C1,信号中断/覆盖退化
LOC_ID_IWCE1RMUIY_04,ID_IWCE1RMUIY,2025-05-07 13:51:56.000000,128.1946,32.586141,752,-92.52,1.82,510.21,210.73,7,KG_0033918_49_752,17.346662,C1,信号中断/覆盖退化
LOC_ID_IWCE1RMUIY_05,ID_IWCE1RMUIY,2025-05-07 13:51:57.000000,128.19462,32.58616,226,-85.19,-0.57,432.32,208.24,3,KG_0033918_38_226,94.71477,C1,信号中断/覆盖退化
LOC_ID_IWCE1RMUIY_06,ID_IWCE1RMUIY,2025-05-07 13:51:58.000000,128.19463,32.586179,226,-84.83,8.73,508.11,193.46,36,KG_0033918_38_226,94.295371,C1,信号中断/覆盖退化
LOC_ID_IWCE1RMUIY_07,ID_IWCE1RMUIY,2025-05-07 13:51:59.000000,128.19463,32.58619,226,-83.71,10.51,1585.78,210.82,30,KG_0033918_38_226,93.709039,C1,信号中断/覆盖退化
LOC_ID_IWCE1RMUIY_08,ID_IWCE1RMUIY,2025-05-07 13:52:00.000000,128.19464,32.586197,226,-75.34,14.9,1455.55,210.36,33,KG_0033918_38_226,93.261196,C1,信号中断/覆盖退化
LOC_ID_IWCE1RMUIY_09,ID_IWCE1RMUIY,2025-05-07 13:52:01.000000,128.19466,32.586197,226,-79.15,11,1365.27,211.06,32,KG_0033918_38_226,91.222044,C1,信号中断/覆盖退化
LOC_ID_0RLOXMUQRO_00,ID_0RLOXMUQRO,2025-05-07 16:29:46.000000,128.18713,32.576642,394,-82.47,11.78,1123.6,207.14,27,KG_0034038_26_394,26.159048,C2,信号中断/覆盖退化
LOC_ID_0RLOXMUQRO_01,ID_0RLOXMUQRO,2025-05-07 16:29:47.000000,128.18711,32.576623,394,-83.75,10.31,1110.02,199.73,35,KG_0034038_26_394,26.783128,C2,信号中断/覆盖退化
LOC_ID_0RLOXMUQRO_02,ID_0RLOXMUQRO,2025-05-07 16:29:48.000000,128.18707,32.576593,481,-83.34,13.24,209.56,204.37,25,KG_0033286_58_481,2674.3049,C2,信号中断/覆盖退化
LOC_ID_0RLOXMUQRO_03,ID_0RLOXMUQRO,2025-05-07 16:29:49.000000,128.18702,32.57657,481,-86.95,8.83,167.77,205.42,1,KG_0033286_58_481,2678.8556,C2,信号中断/覆盖退化
LOC_ID_0RLOXMUQRO_04,ID_0RLOXMUQRO,2025-05-07 16:29:50.000000,128.18698,32.576551,481,-85.27,11.25,110.6,181.79,28,KG_0033286_58_481,2682.0448,C2,信号中断/覆盖退化
LOC_ID_0RLOXMUQRO_05,ID_0RLOXMUQRO,2025-05-07 16:29:51.000000,128.18695,32.576544,481,-84.4,15.42,212.66,198.6,35,KG_0033286_58_481,2685.3437,C2,信号中断/覆盖退化
LOC_ID_0RLOXMUQRO_06,ID_0RLOXMUQRO,2025-05-07 16:29:52.000000,128.18692,32.576533,729,-80.27,17.61,702.76,191.64,14,KG_0034038_28_729,40.878266,C2,信号中断/覆盖退化
LOC_ID_0RLOXMUQRO_07,ID_0RLOXMUQRO,2025-05-07 16:29:53.000000,128.18689,32.576522,729,-81.61,18.32,875.88,208.15,31,KG_0034038_28_729,42.430513,C2,信号中断/覆盖退化
LOC_ID_0RLOXMUQRO_08,ID_0RLOXMUQRO,2025-05-07 16:29:54.000000,128.18687,32.576523,729,-84.09,19.84,847.28,209.74,16,KG_0034038_28_729,42.669928,C2,信号中断/覆盖退化
LOC_ID_0RLOXMUQRO_09,ID_0RLOXMUQRO,2025-05-07 16:29:55.000000,128.18685,32.576523,729,-84.56,13.89,735.76,208.42,1,KG_0034038_28_729,42.951305,C2,信号中断/覆盖退化
LOC_ID_MGD0HHEWPO_00,ID_MGD0HHEWPO,2025-05-07 11:09:15.000000,128.18958,32.580346,71,-88.06,10.51,1004.22,210.53,17,KG_0033164_27_71,73.51838,C1,信号中断/覆盖退化
LOC_ID_MGD0HHEWPO_01,ID_MGD0HHEWPO,2025-05-07 11:09:16.000000,128.18957,32.580304,71,-88.7,9.19,372.66,210.45,0,KG_0033164_27_71,77.413679,C1,信号中断/覆盖退化
LOC_ID_MGD0HHEWPO_02,ID_MGD0HHEWPO,2025-05-07 11:09:17.000000,128.18955,32.580266,71,-90.38,5.62,383.29,210.86,28,KG_0033164_27_71,80.930924,C1,信号中断/覆盖退化
LOC_ID_MGD0HHEWPO_03,ID_MGD0HHEWPO,2025-05-07 11:09:18.000000,128.18954,32.580224,307,-85.66,10.87,352.9,207.43,1,KG_0033164_26_307,89.445251,C1,信号中断/覆盖退化
LOC_ID_MGD0HHEWPO_04,ID_MGD0HHEWPO,2025-05-07 11:09:19.000000,128.18954,32.580174,307,-77.02,11.19,353.5,207.28,26,KG_0033164_26_307,94.666124,C1,信号中断/覆盖退化
LOC_ID_MGD0HHEWPO_05,ID_MGD0HHEWPO,2025-05-07 11:09:20.000000,128.18951,32.580136,307,-75.82,14.8,1051,189.55,1,KG_0033164_26_307,98.356165,C1,信号中断/覆盖退化
LOC_ID_MGD0HHEWPO_06,ID_MGD0HHEWPO,2025-05-07 11:09:21.000000,128.18951,32.580106,307,-75.42,10.39,1059.28,207.37,18,KG_0033164_26_307,101.50429,C1,信号中断/覆盖退化
LOC_ID_MGD0HHEWPO_07,ID_MGD0HHEWPO,2025-05-07 11:09:22.000000,128.18959,32.580112,307,-78.32,5.7,1017.08,210.52,3,KG_0033164_26_307,102.63472,C1,信号中断/覆盖退化
LOC_ID_MGD0HHEWPO_08,ID_MGD0HHEWPO,2025-05-07 11:09:23.000000,128.18948,32.580056,307,-79.35,5.44,606.94,211.26,24,KG_0033164_26_307,106.62887,C1,信号中断/覆盖退化
LOC_ID_MGD0HHEWPO_09,ID_MGD0HHEWPO,2025-05-07 11:09:24.000000,128.18948,32.580033,307,-85.13,1.88,1028.38,194.66,5,KG_0033164_26_307,109.04261,C1,信号中断/覆盖退化
LOC_ID_EKD560JBUP_00,ID_EKD560JBUP,2025-05-07 16:37:06.000000,128.18852,32.580186,71,-84.74,19.1,1323.08,206.55,39,KG_0033164_27_71,107.93045,C3,信道干扰
LOC_ID_EKD560JBUP_01,ID_EKD560JBUP,2025-05-07 16:37:07.000000,128.18852,32.580186,71,-84.85,20.64,1351.55,207.31,3,KG_0033164_27_71,107.93045,C3,信道干扰
LOC_ID_EKD560JBUP_02,ID_EKD560JBUP,2025-05-07 16:37:08.000000,128.18852,32.580174,71,-82.96,22.7,1303.49,207.5,34,KG_0033164_27_71,108.98519,C3,信道干扰
LOC_ID_EKD560JBUP_03,ID_EKD560JBUP,2025-05-07 16:37:09.000000,128.18852,32.580174,71,-84.59,20.5,509.49,209.45,18,KG_0033164_27_71,108.98519,C3,信道干扰
LOC_ID_EKD560JBUP_04,ID_EKD560JBUP,2025-05-07 16:37:10.000000,128.18852,32.580167,71,-87.51,20.56,551.3,211.11,35,KG_0033164_27_71,109.60327,C3,信道干扰
LOC_ID_EKD560JBUP_05,ID_EKD560JBUP,2025-05-07 16:37:11.000000,128.18852,32.580155,307,-85.68,21.17,735.43,205.82,20,KG_0033164_26_307,115.65911,C3,信道干扰
LOC_ID_EKD560JBUP_06,ID_EKD560JBUP,2025-05-07 16:37:12.000000,128.18852,32.580155,307,-87.56,23.03,725.47,208.66,0,KG_0033164_26_307,115.65911,C3,信道干扰
LOC_ID_EKD560JBUP_07,ID_EKD560JBUP,2025-05-07 16:37:13.000000,128.18852,32.580155,307,-80.62,21.92,1222.02,205.59,20,KG_0033164_26_307,115.65911,C3,信道干扰
LOC_ID_EKD560JBUP_08,ID_EKD560JBUP,2025-05-07 16:37:14.000000,128.18851,32.580155,307,-81.02,22.36,1243.68,210,5,KG_0033164_26_307,116.04713,C3,信道干扰
LOC_ID_EKD560JBUP_09,ID_EKD560JBUP,2025-05-07 16:37:15.000000,128.18851,32.580144,307,-79.86,21.9,1297.99,211.51,31,KG_0033164_26_307,117.03386,C3,信道干扰
LOC_ID_2CRYF53PX4_00,ID_2CRYF53PX4,2025-05-07 11:50:45.000000,128.18813,32.576061,348,-80.81,8.02,838.61,208.36,39,KG_0033286_28_348,74.395573,C2,信号中断/覆盖退化
LOC_ID_2CRYF53PX4_01,ID_2CRYF53PX4,2025-05-07 11:50:46.000000,128.18809,32.576081,348,-82.45,7.01,778.34,203.06,19,KG_0033286_28_348,77.24867,C2,信号中断/覆盖退化
LOC_ID_2CRYF53PX4_02,ID_2CRYF53PX4,2025-05-07 11:50:47.000000,128.18806,32.576092,348,-81.14,5.99,713.86,208.34,4,KG_0033286_28_348,79.004443,C2,信号中断/覆盖退化
LOC_ID_2CRYF53PX4_03,ID_2CRYF53PX4,2025-05-07 11:50:48.000000,128.18803,32.5761,348,-79.51,4.37,910.81,206.72,34,KG_0033286_28_348,80.485558,C2,信号中断/覆盖退化
LOC_ID_2CRYF53PX4_04,ID_2CRYF53PX4,2025-05-07 11:50:49.000000,128.18798,32.576112,348,-82.02,4.09,882.45,208.39,8,KG_0033286_28_348,83.051582,C2,信号中断/覆盖退化
LOC_ID_2CRYF53PX4_05,ID_2CRYF53PX4,2025-05-07 11:50:50.000000,128.18794,32.576131,729,-85.51,2.44,307.02,195.02,19,KG_0034038_28_729,2558.2228,C2,信号中断/覆盖退化
LOC_ID_2CRYF53PX4_06,ID_2CRYF53PX4,2025-05-07 11:50:51.000000,128.18788,32.576152,729,-79.44,-1.08,262.45,209.64,24,KG_0034038_28_729,2563.6043,C2,信号中断/覆盖退化
LOC_ID_2CRYF53PX4_07,ID_2CRYF53PX4,2025-05-07 11:50:52.000000,128.18782,32.576174,729,-86.27,-0.43,197.37,205.41,1,KG_0034038_28_729,2568.8921,C2,信号中断/覆盖退化
LOC_ID_2CRYF53PX4_08,ID_2CRYF53PX4,2025-05-07 11:50:53.000000,128.18777,32.576195,729,-81.2,3.42,189.2,207.01,9,KG_0034038_28_729,2574.1847,C2,信号中断/覆盖退化
LOC_ID_2CRYF53PX4_09,ID_2CRYF53PX4,2025-05-07 11:50:54.000000,128.18773,32.576202,507,-79.19,4.36,1140.14,208.19,25,KG_0033286_62_507,153.07074,C2,信号中断/覆盖退化
LOC_ID_90PSUD94L0_00,ID_90PSUD94L0,2025-05-07 16:21:56.000000,128.18824,32.581263,368,-60.57,27,630.86,168,27,KG_0033164_24_368,84.091275,C4,信道干扰
LOC_ID_90PSUD94L0_01,ID_90PSUD94L0,2025-05-07 16:21:57.000000,128.18828,32.581248,368,-60.68,29.61,1062.93,202.19,18,KG_0033164_24_368,82.841311,C4,信道干扰
LOC_ID_90PSUD94L0_02,ID_90PSUD94L0,2025-05-07 16:21:58.000000,128.18831,32.581225,368,-62.6,25.49,1136.41,209.85,6,KG_0033164_24_368,82.32527,C4,信道干扰
LOC_ID_90PSUD94L0_03,ID_90PSUD94L0,2025-05-07 16:21:59.000000,128.18834,32.581205,368,-68.13,21.55,1247.2,208.55,15,KG_0033164_24_368,82.190984,C4,信道干扰
LOC_ID_90PSUD94L0_04,ID_90PSUD94L0,2025-05-07 16:22:00.000000,128.18837,32.581175,368,-75.16,16.63,1180.32,205.94,35,KG_0033164_24_368,83.087755,C4,信道干扰
LOC_ID_90PSUD94L0_05,ID_90PSUD94L0,2025-05-07 16:22:01.000000,128.18874,32.580473,368,-75.97,8.61,486.6,208.13,32,KG_0033164_24_368,144.95562,C4,信道干扰
LOC_ID_90PSUD94L0_06,ID_90PSUD94L0,2025-05-07 16:22:02.000000,128.18845,32.581136,368,-83.89,2.18,459.94,210.56,20,KG_0033164_24_368,82.582963,C4,信道干扰
LOC_ID_90PSUD94L0_07,ID_90PSUD94L0,2025-05-07 16:22:03.000000,128.18848,32.581105,307,-85.4,11.02,272.09,198.23,39,KG_0033164_26_307,61.748471,C4,信道干扰
LOC_ID_90PSUD94L0_08,ID_90PSUD94L0,2025-05-07 16:22:04.000000,128.18852,32.581086,307,-62.49,21.47,209.54,202.36,34,KG_0033164_26_307,57.990842,C4,信道干扰
LOC_ID_90PSUD94L0_09,ID_90PSUD94L0,2025-05-07 16:22:05.000000,128.18855,32.581054,307,-69.14,18.94,992.38,209.62,11,KG_0033164_26_307,54.106554,C4,信道干扰
LOC_ID_I5JMR4ZH2J_00,ID_I5JMR4ZH2J,2025-05-07 14:33:52.000000,128.18947,32.585529,502,-78.14,9.84,833.45,201.23,1,KG_0033237_24_502,47.86896,C3,信道干扰
LOC_ID_I5JMR4ZH2J_01,ID_I5JMR4ZH2J,2025-05-07 14:33:53.000000,128.18946,32.585487,502,-80.39,7.89,748.85,197.96,12,KG_0033237_24_502,52.10246,C3,信道干扰
LOC_ID_I5JMR4ZH2J_02,ID_I5JMR4ZH2J,2025-05-07 14:33:54.000000,128.18944,32.585457,502,-84.19,3.72,606.94,194.02,4,KG_0033237_24_502,54.808875,C3,信道干扰
LOC_ID_I5JMR4ZH2J_03,ID_I5JMR4ZH2J,2025-05-07 14:33:55.000000,128.18943,32.585419,502,-87.15,7.62,653.15,207.67,4,KG_0033237_24_502,58.777539,C3,信道干扰
LOC_ID_I5JMR4ZH2J_04,ID_I5JMR4ZH2J,2025-05-07 14:33:56.000000,128.1894,32.585377,502,-79.15,12.6,710.81,207.26,20,KG_0033237_24_502,63.012497,C3,信道干扰
LOC_ID_I5JMR4ZH2J_05,ID_I5JMR4ZH2J,2025-05-07 14:33:57.000000,128.1894,32.585346,502,-81.79,9.83,251.01,205.1,22,KG_0033237_24_502,66.328863,C3,信道干扰
LOC_ID_I5JMR4ZH2J_06,ID_I5JMR4ZH2J,2025-05-07 14:33:58.000000,128.18938,32.585308,502,-83.37,6.17,173.82,184.97,6,KG_0033237_24_502,70.352126,C3,信道干扰
LOC_ID_I5JMR4ZH2J_07,ID_I5JMR4ZH2J,2025-05-07 14:33:59.000000,128.18937,32.58527,596,-88.85,5.85,398.31,190.91,0,KG_0033237_4_596,135.99225,C3,信道干扰
LOC_ID_I5JMR4ZH2J_08,ID_I5JMR4ZH2J,2025-05-07 14:34:00.000000,128.18935,32.585229,596,-86.53,8.74,457.76,196.76,1,KG_0033237_4_596,137.21953,C3,信道干扰
LOC_ID_I5JMR4ZH2J_09,ID_I5JMR4ZH2J,2025-05-07 14:34:01.000000,128.18935,32.585198,596,-76.08,8.52,613.97,196.07,2,KG_0033237_4_596,138.45056,C3,信道干扰
LOC_ID_SPAVE1N97S_00,ID_SPAVE1N97S,2025-05-07 11:35:15.000000,128.19267,32.581145,477,-81.67,2.57,1136.03,211.08,27,KG_0033918_25_477,167.46564,C3,信道干扰
LOC_ID_SPAVE1N97S_01,ID_SPAVE1N97S,2025-05-07 11:35:16.000000,128.1927,32.581137,477,-82.03,3.03,1021.01,211.33,6,KG_0033918_25_477,166.30521,C3,信道干扰
LOC_ID_SPAVE1N97S_02,ID_SPAVE1N97S,2025-05-07 11:35:17.000000,128.19273,32.581125,477,-81.94,1.25,177.29,211.02,28,KG_0033918_25_477,165.52351,C3,信道干扰
LOC_ID_SPAVE1N97S_03,ID_SPAVE1N97S,2025-05-07 11:35:18.000000,128.19276,32.581117,477,-86.24,-1.76,169.96,210.26,2,KG_0033918_25_477,164.51108,C3,信道干扰
LOC_ID_SPAVE1N97S_04,ID_SPAVE1N97S,2025-05-07 11:35:19.000000,128.19279,32.581116,412,-89.62,-0.34,350.92,210.85,6,KG_0033918_27_412,166.43298,C3,信道干扰
LOC_ID_SPAVE1N97S_05,ID_SPAVE1N97S,2025-05-07 11:35:20.000000,128.1928,32.581105,412,-87.69,0.89,397.75,208.3,13,KG_0033918_27_412,168.00848,C3,信道干扰
LOC_ID_SPAVE1N97S_06,ID_SPAVE1N97S,2025-05-07 11:35:21.000000,128.19282,32.581094,412,-81.37,2.84,1163.04,210.66,16,KG_0033918_27_412,169.80178,C3,信道干扰
LOC_ID_SPAVE1N97S_07,ID_SPAVE1N97S,2025-05-07 11:35:22.000000,128.19284,32.581094,412,-81.37,6.43,600.45,210.88,6,KG_0033918_27_412,170.23551,C3,信道干扰
LOC_ID_SPAVE1N97S_08,ID_SPAVE1N97S,2025-05-07 11:35:23.000000,128.19285,32.581086,412,-80.81,8.85,852.46,194.99,21,KG_0033918_27_412,171.51476,C3,信道干扰
LOC_ID_SPAVE1N97S_09,ID_SPAVE1N97S,2025-05-07 11:35:24.000000,128.19287,32.581086,412,-83.11,7.41,875.04,210.73,17,KG_0033918_27_412,171.99662,C3,信道干扰
LOC_ID_PX1M56EGM5_00,ID_PX1M56EGM5,2025-05-07 15:16:12.000000,128.18658,32.582557,330,-83.86,21.18,1078.49,202.58,13,KG_0033164_4_330,203.90006,C1,信号中断/覆盖退化
LOC_ID_PX1M56EGM5_01,ID_PX1M56EGM5,2025-05-07 15:16:13.000000,128.18658,32.582576,330,-82.12,20.02,708.53,167.39,19,KG_0033164_4_330,201.79966,C1,信号中断/覆盖退化
LOC_ID_PX1M56EGM5_02,ID_PX1M56EGM5,2025-05-07 15:16:14.000000,128.1866,32.582599,330,-85.92,16.35,415.17,189.01,6,KG_0033164_4_330,199.41184,C1,信号中断/覆盖退化
LOC_ID_PX1M56EGM5_03,ID_PX1M56EGM5,2025-05-07 15:16:15.000000,128.18663,32.582637,330,-89.4,15.46,350.46,183.79,31,KG_0033164_4_330,195.45392,C1,信号中断/覆盖退化
LOC_ID_PX1M56EGM5_04,ID_PX1M56EGM5,2025-05-07 15:16:16.000000,128.18667,32.582667,71,-86.93,9.86,253.8,177.81,39,KG_0033164_27_71,299.64241,C1,信号中断/覆盖退化
LOC_ID_PX1M56EGM5_05,ID_PX1M56EGM5,2025-05-07 15:16:17.000000,128.1867,32.582697,71,-80.56,13.9,221.89,170.38,0,KG_0033164_27_71,299.24195,C1,信号中断/覆盖退化
LOC_ID_PX1M56EGM5_06,ID_PX1M56EGM5,2025-05-07 15:16:18.000000,128.18674,32.582735,71,-83.62,7.71,639.98,191.11,14,KG_0033164_27_71,299.44065,C1,信号中断/覆盖退化
LOC_ID_PX1M56EGM5_07,ID_PX1M56EGM5,2025-05-07 15:16:19.000000,128.18679,32.582777,71,-85.77,3.42,765.39,192.88,6,KG_0033164_27_71,299.08574,C1,信号中断/覆盖退化
LOC_ID_PX1M56EGM5_08,ID_PX1M56EGM5,2025-05-07 15:16:20.000000,128.18683,32.582814,71,-82.21,1.23,808.27,191.91,27,KG_0033164_27_71,299.495,C1,信号中断/覆盖退化
LOC_ID_PX1M56EGM5_09,ID_PX1M56EGM5,2025-05-07 15:16:21.000000,128.18686,32.582845,71,-84.22,1.08,665.22,199.01,1,KG_0033164_27_71,299.5244,C1,信号中断/覆盖退化
LOC_ID_ZUHIN78DD8_00,ID_ZUHIN78DD8,2025-05-07 11:35:05.000000,128.19235,32.581237,412,-74.63,21.83,1205.19,208.78,16,KG_0033918_27_412,144.35837,C5,基站故障
LOC_ID_ZUHIN78DD8_01,ID_ZUHIN78DD8,2025-05-07 11:35:06.000000,128.19239,32.581225,412,-75.65,20.28,1127,210.18,17,KG_0033918_27_412,146.45959,C5,基站故障
LOC_ID_ZUHIN78DD8_02,ID_ZUHIN78DD8,2025-05-07 11:35:07.000000,128.19244,32.581217,412,-79.09,12.78,866,189.92,35,KG_0033918_27_412,148.39693,C5,基站故障
LOC_ID_ZUHIN78DD8_03,ID_ZUHIN78DD8,2025-05-07 11:35:08.000000,128.19248,32.581198,412,-80.45,11.78,967.51,210.4,22,KG_0033918_27_412,151.27899,C5,基站故障
LOC_ID_ZUHIN78DD8_04,ID_ZUHIN78DD8,2025-05-07 11:35:09.000000,128.19251,32.581186,412,-82.99,10.32,330,210.74,35,KG_0033918_27_412,153.43564,C5,基站故障
LOC_ID_ZUHIN78DD8_05,ID_ZUHIN78DD8,2025-05-07 11:35:10.000000,128.19255,32.581174,338,-85.98,7.73,364.56,210.51,19,KG_0033918_26_338,155.67027,C5,基站故障
LOC_ID_ZUHIN78DD8_06,ID_ZUHIN78DD8,2025-05-07 11:35:11.000000,128.19258,32.581166,412,-89.93,5.47,306.72,209.81,12,KG_0033918_27_412,157.33166,C5,基站故障
LOC_ID_ZUHIN78DD8_07,ID_ZUHIN78DD8,2025-05-07 11:35:12.000000,128.19261,32.581155,338,-77.68,9.01,169.19,186.62,36,KG_0033918_26_338,159.31329,C5,基站故障
LOC_ID_ZUHIN78DD8_08,ID_ZUHIN78DD8,2025-05-07 11:35:13.000000,128.19263,32.581154,338,-82.5,3.36,772.38,210.76,39,KG_0033918_26_338,160.05633,C5,基站故障
LOC_ID_ZUHIN78DD8_09,ID_ZUHIN78DD8,2025-05-07 11:35:14.000000,128.19264,32.581142,338,-87.49,3.31,1184.23,210.69,6,KG_0033918_26_338,161.56338,C5,基站故障
LOC_ID_CXCMLH8LYV_00,ID_CXCMLH8LYV,2025-05-07 15:18:32.000000,128.18835,32.58276,151,-76.36,11.87,861.01,204.01,2,KG_0033164_12_151,177.49936,C4,信道干扰
LOC_ID_CXCMLH8LYV_01,ID_CXCMLH8LYV,2025-05-07 15:18:33.000000,128.18835,32.582798,151,-73.59,12.5,663.21,209.06,23,KG_0033164_12_151,175.03521,C4,信道干扰
LOC_ID_CXCMLH8LYV_02,ID_CXCMLH8LYV,2025-05-07 15:18:34.000000,128.18836,32.58284,151,-70.17,18.21,632.89,209.76,15,KG_0033164_12_151,172.37168,C4,信道干扰
LOC_ID_CXCMLH8LYV_03,ID_CXCMLH8LYV,2025-05-07 15:18:35.000000,128.18838,32.582878,151,-72.13,16.73,690.51,193.9,11,KG_0033164_12_151,169.37159,C4,信道干扰
LOC_ID_CXCMLH8LYV_04,ID_CXCMLH8LYV,2025-05-07 15:18:36.000000,128.18838,32.582928,151,-77.87,10.49,624.52,196.68,5,KG_0033164_12_151,166.54469,C4,信道干扰
LOC_ID_CXCMLH8LYV_05,ID_CXCMLH8LYV,2025-05-07 15:18:37.000000,128.18839,32.58297,151,-86.98,2.33,298.73,201.53,19,KG_0033164_12_151,164.16814,C4,信道干扰
LOC_ID_CXCMLH8LYV_06,ID_CXCMLH8LYV,2025-05-07 15:18:38.000000,128.18841,32.583007,151,-87.33,0.66,285.64,206.95,13,KG_0033164_12_151,161.5444,C4,信道干扰
LOC_ID_CXCMLH8LYV_07,ID_CXCMLH8LYV,2025-05-07 15:18:39.000000,128.1894,32.583108,330,-85.16,5.16,46.37,174,27,KG_0033164_4_330,310.45959,C4,信道干扰
LOC_ID_CXCMLH8LYV_08,ID_CXCMLH8LYV,2025-05-07 15:18:40.000000,128.18841,32.583068,330,-84.56,7.59,314.21,207.15,8,KG_0033164_4_330,235.22446,C4,信道干扰
LOC_ID_CXCMLH8LYV_09,ID_CXCMLH8LYV,2025-05-07 15:18:41.000000,128.18842,32.583098,330,-79,8.77,857.15,208.84,34,KG_0033164_4_330,233.74323,C4,信道干扰
LOC_ID_KA1BPNU1V8_00,ID_KA1BPNU1V8,2025-05-07 15:14:22.000000,128.18733,32.582315,217,-88.34,20.17,1188.72,211.03,35,KG_0033317_13_217,191.82337,C4,信道干扰
LOC_ID_KA1BPNU1V8_01,ID_KA1BPNU1V8,2025-05-07 15:14:23.000000,128.18733,32.582315,217,-87.16,20.2,1086.81,210.77,12,KG_0033317_13_217,191.82337,C4,信道干扰
LOC_ID_KA1BPNU1V8_02,ID_KA1BPNU1V8,2025-05-07 15:14:24.000000,128.18733,32.582315,217,-86.4,20.07,1025.33,210.52,34,KG_0033317_13_217,191.82337,C4,信道干扰
LOC_ID_KA1BPNU1V8_03,ID_KA1BPNU1V8,2025-05-07 15:14:25.000000,128.18733,32.582315,217,-89.25,20.07,365.2,210.58,30,KG_0033317_13_217,191.82337,C4,信道干扰
LOC_ID_KA1BPNU1V8_04,ID_KA1BPNU1V8,2025-05-07 15:14:26.000000,128.18733,32.582315,217,-86.1,20.05,341.75,210.54,34,KG_0033317_13_217,191.82337,C4,信道干扰
LOC_ID_KA1BPNU1V8_05,ID_KA1BPNU1V8,2025-05-07 15:14:27.000000,128.18733,32.582315,96,-88.04,20.14,377.71,210.93,19,KG_0033317_14_96,358.31051,C4,信道干扰
LOC_ID_KA1BPNU1V8_06,ID_KA1BPNU1V8,2025-05-07 15:14:28.000000,128.18733,32.582315,96,-86.55,20.36,407.75,209.98,25,KG_0033317_14_96,358.31051,C4,信道干扰
LOC_ID_KA1BPNU1V8_07,ID_KA1BPNU1V8,2025-05-07 15:14:29.000000,128.18733,32.582315,96,-89.48,20.58,772.66,193,1,KG_0033317_14_96,358.31051,C4,信道干扰
LOC_ID_KA1BPNU1V8_08,ID_KA1BPNU1V8,2025-05-07 15:14:30.000000,128.18733,32.582315,96,-87.2,20.51,799.28,211.02,14,KG_0033317_14_96,358.31051,C4,信道干扰
LOC_ID_KA1BPNU1V8_09,ID_KA1BPNU1V8,2025-05-07 15:14:31.000000,128.18733,32.582315,96,-89.01,20.51,976.53,210.85,20,KG_0033317_14_96,358.31051,C4,信道干扰
LOC_ID_ID78AJL5ZK_00,ID_ID78AJL5ZK,2025-05-07 14:45:32.000000,128.18845,32.580032,71,-81.17,15.46,1007.61,210.08,5,KG_0033164_27_71,116.52379,C1,信号中断/覆盖退化
LOC_ID_ID78AJL5ZK_01,ID_ID78AJL5ZK,2025-05-07 14:45:33.000000,128.18843,32.579983,71,-82.69,14.73,999.59,209.82,36,KG_0033164_27_71,121.9278,C1,信号中断/覆盖退化
LOC_ID_ID78AJL5ZK_02,ID_ID78AJL5ZK,2025-05-07 14:45:34.000000,128.1884,32.579925,71,-81.68,10.64,943.44,211.22,34,KG_0033164_27_71,128.87064,C1,信号中断/覆盖退化
LOC_ID_ID78AJL5ZK_03,ID_ID78AJL5ZK,2025-05-07 14:45:35.000000,128.18838,32.579865,71,-82.13,10.3,912.66,209.44,15,KG_0033164_27_71,135.73712,C1,信号中断/覆盖退化
LOC_ID_ID78AJL5ZK_04,ID_ID78AJL5ZK,2025-05-07 14:45:36.000000,128.18836,32.579804,71,-84.22,8.57,861.82,207.86,11,KG_0033164_27_71,142.357,C1,信号中断/覆盖退化
LOC_ID_ID78AJL5ZK_05,ID_ID78AJL5ZK,2025-05-07 14:45:37.000000,128.18834,32.579755,71,-88.17,7.11,262.31,207.88,19,KG_0033164_27_71,148.13207,C1,信号中断/覆盖退化
LOC_ID_ID78AJL5ZK_06,ID_ID78AJL5ZK,2025-05-07 14:45:38.000000,128.18833,32.579716,71,-85.23,2.95,319.87,209.43,19,KG_0033164_27_71,152.31651,C1,信号中断/覆盖退化
